Category,Rating,Reviews,Installs
ENTERTAINMENT,4.3,7165362,1000000000
ENTERTAINMENT,4.3,4885646,100000000
ENTERTAINMENT,4.1,141980,5000000
ENTERTAINMENT,3.8,6979,1000000
ENTERTAINMENT,3.4,46618,5000000
ENTERTAINMENT,4.3,103078,5000000
ENTERTAINMENT,4.4,17682,1000000
ENTERTAINMENT,4.4,37000,1000000
ENTERTAINMENT,4.0,175528,10000000
ENTERTAINMENT,3.7,1828284,100000000
ENTERTAINMENT,3.9,34923,5000000
ENTERTAINMENT,4.5,684116,10000000
ENTERTAINMENT,4.4,46916,1000000
ENTERTAINMENT,4.3,407698,10000000
ENTERTAINMENT,4.2,702975,50000000
ENTERTAINMENT,4.2,32458,5000000
ENTERTAINMENT,4.5,235496,10000000
ENTERTAINMENT,4.7,11661,1000000
ENTERTAINMENT,4.5,653008,10000000
ENTERTAINMENT,4.5,23063,1000000
ENTERTAINMENT,3.4,87384,10000000
ENTERTAINMENT,4.2,411683,50000000
ENTERTAINMENT,4.3,8918,1000000
ENTERTAINMENT,4.2,501498,100000000
ENTERTAINMENT,4.6,2133296,50000000
ENTERTAINMENT,4.1,29690,1000000
ENTERTAINMENT,4.2,130549,5000000
ENTERTAINMENT,4.2,613059,50000000
ENTERTAINMENT,4.3,1633682,100000000
ENTERTAINMENT,4.4,42050,1000000
ENTERTAINMENT,3.9,2646,100000
ENTERTAINMENT,4.1,21867,1000000
ENTERTAINMENT,4.3,32732,1000000
ENTERTAINMENT,4.6,243747,10000000
ENTERTAINMENT,3.6,2639,100000
ENTERTAINMENT,4.3,1511,100000
ENTERTAINMENT,4.3,44550,1000000
ENTERTAINMENT,4.2,501497,100000000
ENTERTAINMENT,4.1,7813,500000
ENTERTAINMENT,4.1,1033,100000
ENTERTAINMENT,4.2,2442,100000
ENTERTAINMENT,3.9,15254,1000000
ENTERTAINMENT,4.2,155234,1000000
ENTERTAINMENT,3.7,310066,10000000
ENTERTAINMENT,4.5,12216,1000000
ENTERTAINMENT,3.7,388089,10000000
ENTERTAINMENT,3.8,92058,10000000
ENTERTAINMENT,4.3,88185,10000000
ENTERTAINMENT,3.0,493,50000
ENTERTAINMENT,4.1,33387,1000000
ENTERTAINMENT,4.2,123279,10000000
ENTERTAINMENT,4.1,27424,1000000
ENTERTAINMENT,3.9,60841,5000000
ENTERTAINMENT,4.0,29706,1000000
ENTERTAINMENT,4.4,288150,5000000
ENTERTAINMENT,4.2,14807,1000000
ENTERTAINMENT,4.0,319692,10000000
ENTERTAINMENT,3.9,61201,10000000
ENTERTAINMENT,4.0,22998,1000000
ENTERTAINMENT,4.2,12398,1000000
ENTERTAINMENT,4.0,35928,1000000
ENTERTAINMENT,4.3,64448,1000000
ENTERTAINMENT,3.9,22378,1000000
ENTERTAINMENT,4.4,5456599,100000000
ENTERTAINMENT,4.3,296829,10000000
ENTERTAINMENT,3.7,310095,10000000
ENTERTAINMENT,4.0,319691,10000000
ENTERTAINMENT,4.5,16372,500000
ENTERTAINMENT,4.1,58028,5000000
ENTERTAINMENT,4.5,736864,10000000
ENTERTAINMENT,3.6,1968,500000
ENTERTAINMENT,3.8,35279,1000000
ENTERTAINMENT,4.0,35931,1000000
ENTERTAINMENT,3.7,17247,1000000
ENTERTAINMENT,3.8,87723,10000000
ENTERTAINMENT,3.7,18523,1000000
ENTERTAINMENT,4.1,182103,10000000
ENTERTAINMENT,3.7,197774,10000000
ENTERTAINMENT,3.9,8674,1000000
ENTERTAINMENT,4.4,5456708,100000000
ENTERTAINMENT,3.9,58082,10000000
ENTERTAINMENT,3.9,27424,1000000
ENTERTAINMENT,4.3,407719,10000000
ENTERTAINMENT,4.1,115033,10000000
ENTERTAINMENT,4.0,22997,1000000
ENTERTAINMENT,3.9,801,100000
ENTERTAINMENT,4.2,8968,1000000
ENTERTAINMENT,4.3,303,10000
ENTERTAINMENT,4.6,732,100000
ENTERTAINMENT,4.3,1856,100000
ENTERTAINMENT,4.6,50725,5000000
ENTERTAINMENT,4.5,1575,100000
ENTERTAINMENT,4.6,6238,100000
ENTERTAINMENT,3.9,9941,1000000
ENTERTAINMENT,4.2,23666,1000000
ENTERTAINMENT,4.4,67554,1000000
ENTERTAINMENT,4.2,38769,1000000
ENTERTAINMENT,4.3,160164,10000000
ENTERTAINMENT,4.6,3771,100000
ENTERTAINMENT,4.3,256664,10000000
ENTERTAINMENT,4.5,787177,10000000
EVENTS,4.0,3782,100000
EVENTS,4.0,40113,5000000
EVENTS,4.5,7074,500000
EVENTS,4.5,2153,50000
EVENTS,4.0,26089,5000000
EVENTS,4.0,20611,1000000
EVENTS,4.2,811,10000
EVENTS,4.4,15558,1000000
EVENTS,4.6,573,100000
EVENTS,4.191512757553112,37,10000
EVENTS,4.6,8232,1000000
EVENTS,4.1,3089,100000
EVENTS,4.6,3874,100000
EVENTS,4.4,464,100000
EVENTS,4.6,731,50000
EVENTS,4.9,69,1000
EVENTS,4.5,8800,1000000
EVENTS,4.6,99,10000
EVENTS,4.7,30,500
EVENTS,4.3,456,50000
EVENTS,4.191512757553112,6,100
EVENTS,4.191512757553112,4,100
EVENTS,4.2,3200,100000
EVENTS,4.3,5839,100000
EVENTS,5.0,4,500
EVENTS,4.4,663,100000
EVENTS,5.0,16,100
EVENTS,4.5,1065,100000
EVENTS,4.191512757553112,3,100
EVENTS,4.191512757553112,13,1000
EVENTS,4.191512757553112,46,5000
EVENTS,4.5,1953,100000
EVENTS,4.8,12,1000
EVENTS,4.4,4298,100000
EVENTS,5.0,1,100
EVENTS,4.191512757553112,49,1000
EVENTS,3.7,100,50000
EVENTS,4.191512757553112,11,5000
EVENTS,4.1,399,100000
EVENTS,4.191512757553112,5,100
EVENTS,4.8,28,1000
EVENTS,4.191512757553112,250,1000
EVENTS,4.191512757553112,1,100
EVENTS,4.6,7,500
FINANCE,4.4,124424,10000000
FINANCE,4.4,39041,1000000
FINANCE,3.6,52306,5000000
FINANCE,3.7,36718,5000000
FINANCE,3.8,42644,5000000
FINANCE,4.2,278082,10000000
FINANCE,4.2,6076,500000
FINANCE,4.2,112656,5000000
FINANCE,3.3,335738,10000000
FINANCE,3.4,31906,1000000
FINANCE,4.3,20672,1000000
FINANCE,4.2,957973,10000000
FINANCE,4.7,130582,5000000
FINANCE,4.1,31218,1000000
FINANCE,4.7,167168,1000000
FINANCE,4.0,34428,10000000
FINANCE,3.6,15247,1000000
FINANCE,4.0,48445,5000000
FINANCE,3.6,35518,1000000
FINANCE,4.3,12185,1000000
FINANCE,4.2,36746,5000000
FINANCE,4.2,21996,1000000
FINANCE,4.1,138371,5000000
FINANCE,4.0,12073,1000000
FINANCE,4.1,111632,1000000
FINANCE,4.4,250706,10000000
FINANCE,4.7,706301,10000000
FINANCE,4.5,64959,1000000
FINANCE,4.3,659741,50000000
FINANCE,4.6,510392,10000000
FINANCE,4.3,7215,1000000
FINANCE,4.0,25508,1000000
FINANCE,4.5,60449,1000000
FINANCE,4.5,381788,10000000
FINANCE,3.6,10697,1000000
FINANCE,4.2,347838,100000000
FINANCE,4.1,31804,5000000
FINANCE,3.5,3856,1000000
FINANCE,4.4,199684,5000000
FINANCE,4.0,44545,1000000
FINANCE,4.5,1336246,10000000
FINANCE,4.2,257,10000
FINANCE,4.6,57493,1000000
FINANCE,4.2,283,100000
FINANCE,4.8,12304,100000
FINANCE,4.5,8188,100000
FINANCE,4.2,11919,1000000
FINANCE,4.3,45957,1000000
FINANCE,4.4,126431,1000000
FINANCE,4.4,21570,1000000
FINANCE,4.6,134564,5000000
FINANCE,4.6,16961,500000
FINANCE,4.6,111254,1000000
FINANCE,4.4,7731,100000
FINANCE,4.3,5928,500000
FINANCE,4.2,15703,1000000
FINANCE,4.2,6148,1000000
FINANCE,3.8,861,100000
FINANCE,4.5,8662,100000
FINANCE,4.6,23130,1000000
FINANCE,4.6,69973,1000000
FINANCE,4.7,1311,50000
FINANCE,4.6,26587,1000000
FINANCE,4.6,2417,100000
FINANCE,4.7,706302,10000000
FINANCE,3.8,1054,100000
FINANCE,4.3,25166,1000000
FINANCE,4.3,129304,5000000
FINANCE,4.5,19870,1000000
FINANCE,4.6,3596,100000
FINANCE,4.6,161440,1000000
FINANCE,4.7,7514,100000
FINANCE,4.5,46106,1000000
FINANCE,4.4,15141,1000000
FINANCE,3.9,714,50000
FINANCE,4.5,42410,1000000
FINANCE,4.6,260547,5000000
FINANCE,4.1,4344,500000
FINANCE,4.5,22808,1000000
FINANCE,4.4,42809,1000000
FINANCE,4.5,16808,1000000
FINANCE,4.6,157505,5000000
FINANCE,4.2,24647,1000000
FINANCE,4.4,1922,100000
FINANCE,4.1,3334,500000
FINANCE,3.9,10658,1000000
FINANCE,4.5,78361,1000000
FINANCE,3.7,2594,500000
FINANCE,4.1,13868,1000000
FINANCE,4.4,135952,5000000
FINANCE,4.6,11066,500000
FINANCE,4.3,45962,1000000
FINANCE,4.3,34861,1000000
FINANCE,4.3,37580,5000000
FINANCE,4.4,281485,5000000
FINANCE,4.3,685,50000
FINANCE,4.4,126447,1000000
FINANCE,4.4,3780,100000
FINANCE,4.1,15192,1000000
FINANCE,4.4,5950,500000
FINANCE,4.2,15993,1000000
FINANCE,4.3,5905,500000
FINANCE,4.3,659760,50000000
FINANCE,4.3,14627,1000000
FINANCE,3.9,1098,100000
FINANCE,4.1,2898,100000
FINANCE,4.1,70782,1000000
FINANCE,4.2,11264,1000000
FINANCE,4.5,100997,5000000
FINANCE,4.2,347874,100000000
FINANCE,4.7,3290,50000
FINANCE,4.4,341090,10000000
FINANCE,4.6,964,10000
FINANCE,4.6,87951,5000000
FINANCE,4.4,250719,10000000
FINANCE,4.6,510401,10000000
FINANCE,4.3,24729,1000000
FINANCE,4.0,78306,5000000
FINANCE,4.4,43313,1000000
FINANCE,4.6,1374549,10000000
FINANCE,4.2,208463,10000000
FINANCE,4.1,6998,1000000
FOOD_AND_DRINK,3.6,145323,10000000
FOOD_AND_DRINK,4.191512757553112,95,50000
FOOD_AND_DRINK,4.1,64784,10000000
FOOD_AND_DRINK,4.6,32997,1000000
FOOD_AND_DRINK,4.191512757553112,82,10000
FOOD_AND_DRINK,4.7,2707,100000
FOOD_AND_DRINK,4.7,129737,1000000
FOOD_AND_DRINK,4.7,611136,10000000
FOOD_AND_DRINK,4.7,6118,1000000
FOOD_AND_DRINK,4.1,2473,500000
FOOD_AND_DRINK,3.4,109784,10000000
FOOD_AND_DRINK,3.8,3320,500000
FOOD_AND_DRINK,3.7,61,50000
FOOD_AND_DRINK,4.2,68103,1000000
FOOD_AND_DRINK,3.1,8412,1000000
FOOD_AND_DRINK,3.5,10741,1000000
FOOD_AND_DRINK,4.7,3803,500000
FOOD_AND_DRINK,4.5,155944,5000000
FOOD_AND_DRINK,4.2,10159,1000000
FOOD_AND_DRINK,4.3,28008,5000000
FOOD_AND_DRINK,4.0,43614,1000000
FOOD_AND_DRINK,4.5,455377,10000000
FOOD_AND_DRINK,4.6,1398,100000
FOOD_AND_DRINK,4.7,1032935,10000000
FOOD_AND_DRINK,4.1,32405,5000000
FOOD_AND_DRINK,4.3,151080,5000000
FOOD_AND_DRINK,3.8,22513,1000000
FOOD_AND_DRINK,4.4,90042,10000000
FOOD_AND_DRINK,4.3,58316,5000000
FOOD_AND_DRINK,4.2,8509,1000000
FOOD_AND_DRINK,4.3,19314,1000000
FOOD_AND_DRINK,3.8,21314,1000000
FOOD_AND_DRINK,4.3,30224,1000000
FOOD_AND_DRINK,3.7,731,100000
FOOD_AND_DRINK,4.5,454,100000
FOOD_AND_DRINK,3.6,14952,1000000
FOOD_AND_DRINK,4.8,1250,50000
FOOD_AND_DRINK,3.3,1726,500000
FOOD_AND_DRINK,4.7,14065,500000
FOOD_AND_DRINK,4.6,556,100000
FOOD_AND_DRINK,4.6,4925,1000000
FOOD_AND_DRINK,3.4,6507,1000000
FOOD_AND_DRINK,4.6,11707,100000
FOOD_AND_DRINK,4.0,1077,100000
FOOD_AND_DRINK,4.1,46539,5000000
FOOD_AND_DRINK,4.5,9066,500000
FOOD_AND_DRINK,4.4,1962,100000
FOOD_AND_DRINK,4.5,22071,1000000
FOOD_AND_DRINK,4.0,196,10000
FOOD_AND_DRINK,4.1,278,50000
FOOD_AND_DRINK,4.5,61881,5000000
FOOD_AND_DRINK,4.6,2129,10000
FOOD_AND_DRINK,4.1,1268,50000
FOOD_AND_DRINK,4.5,91359,1000000
FOOD_AND_DRINK,4.6,22015,1000000
FOOD_AND_DRINK,4.5,131569,10000000
FOOD_AND_DRINK,4.3,31986,1000000
FOOD_AND_DRINK,3.6,22875,1000000
FOOD_AND_DRINK,4.4,17071,1000000
FOOD_AND_DRINK,4.6,90242,5000000
FOOD_AND_DRINK,4.1,483960,10000000
FOOD_AND_DRINK,4.3,511228,10000000
FOOD_AND_DRINK,3.9,464,50000
FOOD_AND_DRINK,4.1,1920,100000
FOOD_AND_DRINK,4.3,40116,1000000
FOOD_AND_DRINK,4.7,51517,1000000
FOOD_AND_DRINK,4.6,7690,100000
FOOD_AND_DRINK,4.4,321134,10000000
FOOD_AND_DRINK,4.2,3755,100000
FOOD_AND_DRINK,4.5,104504,1000000
FOOD_AND_DRINK,4.3,28009,5000000
FOOD_AND_DRINK,4.2,333208,10000000
FOOD_AND_DRINK,4.5,35218,1000000
FOOD_AND_DRINK,4.5,116403,5000000
FOOD_AND_DRINK,4.3,37517,5000000
FOOD_AND_DRINK,4.0,292969,10000000
FOOD_AND_DRINK,4.3,511420,10000000
HEALTH_AND_FITNESS,4.8,428156,10000000
HEALTH_AND_FITNESS,4.0,1577,500000
HEALTH_AND_FITNESS,4.9,38098,5000000
HEALTH_AND_FITNESS,4.8,31139,1000000
HEALTH_AND_FITNESS,4.9,272337,10000000
HEALTH_AND_FITNESS,4.8,220125,10000000
HEALTH_AND_FITNESS,4.4,400592,10000000
HEALTH_AND_FITNESS,3.3,20098,10000000
HEALTH_AND_FITNESS,4.7,117925,10000000
HEALTH_AND_FITNESS,4.6,548021,10000000
HEALTH_AND_FITNESS,4.8,48276,1000000
HEALTH_AND_FITNESS,4.8,471036,10000000
HEALTH_AND_FITNESS,4.8,12705,1000000
HEALTH_AND_FITNESS,4.5,706,100000
HEALTH_AND_FITNESS,4.4,465,500000
HEALTH_AND_FITNESS,4.5,644,100000
HEALTH_AND_FITNESS,4.5,6238,500000
HEALTH_AND_FITNESS,4.5,144040,5000000
HEALTH_AND_FITNESS,4.8,51227,1000000
HEALTH_AND_FITNESS,3.9,357417,10000000
HEALTH_AND_FITNESS,4.6,199,50000
HEALTH_AND_FITNESS,4.5,827597,10000000
HEALTH_AND_FITNESS,4.5,9116,500000
HEALTH_AND_FITNESS,4.7,2071,100000
HEALTH_AND_FITNESS,4.7,50294,1000000
HEALTH_AND_FITNESS,4.4,708674,10000000
HEALTH_AND_FITNESS,4.2,1140,500000
HEALTH_AND_FITNESS,3.9,232153,10000000
HEALTH_AND_FITNESS,4.2,14709,5000000
HEALTH_AND_FITNESS,4.4,12029,1000000
HEALTH_AND_FITNESS,4.6,1873516,50000000
HEALTH_AND_FITNESS,4.6,2880,100000
HEALTH_AND_FITNESS,4.2,270267,5000000
HEALTH_AND_FITNESS,4.5,559186,10000000
HEALTH_AND_FITNESS,4.7,77777,1000000
HEALTH_AND_FITNESS,4.5,8642,100000
HEALTH_AND_FITNESS,4.5,501144,10000000
HEALTH_AND_FITNESS,3.7,1861,1000000
HEALTH_AND_FITNESS,4.5,1203,500000
HEALTH_AND_FITNESS,4.6,299,100000
HEALTH_AND_FITNESS,4.6,115721,10000000
HEALTH_AND_FITNESS,4.7,14810,1000000
HEALTH_AND_FITNESS,4.5,183662,5000000
HEALTH_AND_FITNESS,4.5,27393,1000000
HEALTH_AND_FITNESS,4.6,10445,500000
HEALTH_AND_FITNESS,4.0,49479,1000000
HEALTH_AND_FITNESS,4.3,4848,1000000
HEALTH_AND_FITNESS,4.4,20812,1000000
HEALTH_AND_FITNESS,4.5,328469,10000000
HEALTH_AND_FITNESS,4.2,100406,10000000
HEALTH_AND_FITNESS,4.6,205299,5000000
HEALTH_AND_FITNESS,4.9,66791,1000000
HEALTH_AND_FITNESS,4.5,183669,5000000
HEALTH_AND_FITNESS,4.5,399009,10000000
HEALTH_AND_FITNESS,4.6,5420,500000
HEALTH_AND_FITNESS,4.5,130104,10000000
HEALTH_AND_FITNESS,4.6,251534,10000000
HEALTH_AND_FITNESS,4.6,28951,1000000
HEALTH_AND_FITNESS,4.5,60096,5000000
HEALTH_AND_FITNESS,4.5,106547,1000000
HEALTH_AND_FITNESS,4.4,134195,10000000
HEALTH_AND_FITNESS,3.9,249855,10000000
HEALTH_AND_FITNESS,4.5,27396,1000000
HEALTH_AND_FITNESS,4.4,708710,10000000
HEALTH_AND_FITNESS,4.6,109756,5000000
HEALTH_AND_FITNESS,4.4,38343,1000000
HEALTH_AND_FITNESS,4.5,190247,5000000
HEALTH_AND_FITNESS,4.5,827651,10000000
HEALTH_AND_FITNESS,4.5,75571,1000000
HEALTH_AND_FITNESS,4.4,70769,5000000
HEALTH_AND_FITNESS,4.4,2107,100000
HEALTH_AND_FITNESS,4.4,26540,1000000
HEALTH_AND_FITNESS,4.2,1608,100000
HEALTH_AND_FITNESS,4.5,19074,1000000
HEALTH_AND_FITNESS,4.5,7976,500000
HEALTH_AND_FITNESS,4.4,7586,500000
HEALTH_AND_FITNESS,4.3,2885,100000
HEALTH_AND_FITNESS,4.6,48226,1000000
HEALTH_AND_FITNESS,4.6,1026,10000
HEALTH_AND_FITNESS,4.9,28945,500000
HEALTH_AND_FITNESS,4.4,11506,100000
HEALTH_AND_FITNESS,4.3,1288,100000
HEALTH_AND_FITNESS,4.1,6826,1000000
HEALTH_AND_FITNESS,4.6,111450,5000000
HEALTH_AND_FITNESS,4.8,19543,100000
HEALTH_AND_FITNESS,4.5,233243,5000000
HEALTH_AND_FITNESS,4.7,11689,500000
HEALTH_AND_FITNESS,4.6,77563,10000000
HEALTH_AND_FITNESS,4.3,5499,100000
HEALTH_AND_FITNESS,4.6,48286,1000000
HEALTH_AND_FITNESS,4.3,26652,1000000
HEALTH_AND_FITNESS,4.6,71269,1000000
HEALTH_AND_FITNESS,4.6,20301,1000000
HEALTH_AND_FITNESS,4.5,93691,5000000
HEALTH_AND_FITNESS,4.6,56145,1000000
HEALTH_AND_FITNESS,4.6,20326,1000000
HEALTH_AND_FITNESS,4.5,12955,1000000
HEALTH_AND_FITNESS,4.1,2681,500000
HEALTH_AND_FITNESS,4.5,325738,10000000
HEALTH_AND_FITNESS,4.6,4102,500000
HEALTH_AND_FITNESS,4.5,40296,1000000
HEALTH_AND_FITNESS,4.8,4559407,100000000
HEALTH_AND_FITNESS,4.8,570242,10000000
HEALTH_AND_FITNESS,4.6,1873523,50000000
HEALTH_AND_FITNESS,4.5,121838,5000000
HEALTH_AND_FITNESS,4.1,62616,5000000
HEALTH_AND_FITNESS,4.4,12858,500000
HEALTH_AND_FITNESS,4.2,34356,1000000
HEALTH_AND_FITNESS,4.5,50679,1000000
HEALTH_AND_FITNESS,4.3,16943,1000000
HEALTH_AND_FITNESS,4.6,524299,10000000
HEALTH_AND_FITNESS,4.0,267,50000
HEALTH_AND_FITNESS,4.6,623,50000
HEALTH_AND_FITNESS,4.6,117176,5000000
HEALTH_AND_FITNESS,4.4,70416,5000000
HEALTH_AND_FITNESS,4.7,15674,1000000
HEALTH_AND_FITNESS,4.4,14402,1000000
HEALTH_AND_FITNESS,4.2,270294,5000000
HEALTH_AND_FITNESS,4.5,144050,5000000
HEALTH_AND_FITNESS,4.4,141163,10000000
HEALTH_AND_FITNESS,4.6,1873520,50000000
HEALTH_AND_FITNESS,4.5,559262,10000000
HEALTH_AND_FITNESS,4.4,708753,10000000
HEALTH_AND_FITNESS,4.4,69395,10000000
HEALTH_AND_FITNESS,4.5,827653,10000000
HEALTH_AND_FITNESS,4.5,27439,1000000
HEALTH_AND_FITNESS,4.0,2490,500000
HEALTH_AND_FITNESS,4.6,24094,1000000
HEALTH_AND_FITNESS,4.1,18539,1000000
HEALTH_AND_FITNESS,4.0,3061,100000
HEALTH_AND_FITNESS,4.4,229210,10000000
HEALTH_AND_FITNESS,4.4,20547,1000000
HEALTH_AND_FITNESS,4.1,3405,100000
HEALTH_AND_FITNESS,3.5,217,50000
HEALTH_AND_FITNESS,4.3,7895,500000
HEALTH_AND_FITNESS,4.5,32606,1000000
HEALTH_AND_FITNESS,4.2,1324,100000
HEALTH_AND_FITNESS,4.5,126017,5000000
HEALTH_AND_FITNESS,4.4,229214,10000000
HEALTH_AND_FITNESS,4.1,2469,100000
HEALTH_AND_FITNESS,4.5,14394,500000
HEALTH_AND_FITNESS,3.7,1812,100000
HEALTH_AND_FITNESS,4.3,13724,1000000
HEALTH_AND_FITNESS,4.5,10253,500000
HEALTH_AND_FITNESS,4.6,4642,100000
HEALTH_AND_FITNESS,4.7,16570,500000
HEALTH_AND_FITNESS,4.6,20161,1000000
HEALTH_AND_FITNESS,4.0,2894,500000
HEALTH_AND_FITNESS,4.4,5038,500000
HEALTH_AND_FITNESS,4.8,31665,1000000
HEALTH_AND_FITNESS,4.2,13799,500000
HEALTH_AND_FITNESS,4.6,111455,5000000
HEALTH_AND_FITNESS,4.1,111462,5000000
HEALTH_AND_FITNESS,4.4,57634,1000000
HEALTH_AND_FITNESS,4.3,8576,1000000
HOUSE_AND_HOME,4.5,417907,10000000
HOUSE_AND_HOME,4.8,3167,100000
HOUSE_AND_HOME,4.2,27386,1000000
HOUSE_AND_HOME,4.5,162243,10000000
HOUSE_AND_HOME,4.1,65913,5000000
HOUSE_AND_HOME,4.1,24977,1000000
HOUSE_AND_HOME,4.0,6000,1000000
HOUSE_AND_HOME,4.3,37711,1000000
HOUSE_AND_HOME,4.5,175293,10000000
HOUSE_AND_HOME,4.191512757553112,174,10000
HOUSE_AND_HOME,4.6,353799,10000000
HOUSE_AND_HOME,3.7,2758,500000
HOUSE_AND_HOME,3.7,1437,100000
HOUSE_AND_HOME,4.2,7573,1000000
HOUSE_AND_HOME,4.5,8481,1000000
HOUSE_AND_HOME,4.3,10054,1000000
HOUSE_AND_HOME,3.9,10117,1000000
HOUSE_AND_HOME,4.6,39189,1000000
HOUSE_AND_HOME,4.3,3522,100000
HOUSE_AND_HOME,4.4,71419,5000000
HOUSE_AND_HOME,4.6,36857,1000000
HOUSE_AND_HOME,4.5,39123,1000000
HOUSE_AND_HOME,3.8,14653,1000000
HOUSE_AND_HOME,4.191512757553112,12,5000
HOUSE_AND_HOME,4.4,23013,5000000
HOUSE_AND_HOME,4.7,114,10000
HOUSE_AND_HOME,3.4,287,100000
HOUSE_AND_HOME,4.3,4435,500000
HOUSE_AND_HOME,4.3,43800,1000000
HOUSE_AND_HOME,4.0,4281,100000
HOUSE_AND_HOME,4.0,7508,1000000
HOUSE_AND_HOME,3.8,491,100000
HOUSE_AND_HOME,4.191512757553112,160,100000
HOUSE_AND_HOME,4.3,22584,1000000
HOUSE_AND_HOME,3.6,4087,500000
HOUSE_AND_HOME,3.8,2496,500000
HOUSE_AND_HOME,4.5,103305,5000000
HOUSE_AND_HOME,4.6,2669,500000
HOUSE_AND_HOME,4.191512757553112,10,5000
HOUSE_AND_HOME,4.5,7619,100000
HOUSE_AND_HOME,4.7,126,10000
HOUSE_AND_HOME,4.3,273,50000
HOUSE_AND_HOME,3.7,2248,100000
HOUSE_AND_HOME,4.191512757553112,10,10000
HOUSE_AND_HOME,4.2,809,100000
HOUSE_AND_HOME,3.4,3280,1000000
HOUSE_AND_HOME,3.9,1478,100000
HOUSE_AND_HOME,4.0,2382,500000
HOUSE_AND_HOME,4.0,4450,1000000
HOUSE_AND_HOME,4.0,515,50000
HOUSE_AND_HOME,4.6,353800,10000000
HOUSE_AND_HOME,4.0,4465,1000000
HOUSE_AND_HOME,4.1,2427,500000
HOUSE_AND_HOME,3.9,6631,1000000
HOUSE_AND_HOME,4.4,11200,1000000
HOUSE_AND_HOME,4.4,6896,500000
HOUSE_AND_HOME,4.3,3834,500000
HOUSE_AND_HOME,4.2,27387,1000000
HOUSE_AND_HOME,4.4,71421,5000000
HOUSE_AND_HOME,4.6,353813,10000000
HOUSE_AND_HOME,4.1,81,50000
LIBRARIES_AND_DEMO,3.9,2087,50000
LIBRARIES_AND_DEMO,4.4,58,10000
LIBRARIES_AND_DEMO,4.6,3014,100000
LIBRARIES_AND_DEMO,4.191512757553112,5,1000
LIBRARIES_AND_DEMO,4.1,923,100000
LIBRARIES_AND_DEMO,4.191512757553112,26,10000
LIBRARIES_AND_DEMO,4.191512757553112,487,100000
LIBRARIES_AND_DEMO,3.8,67007,5000000
LIBRARIES_AND_DEMO,4.6,539,50000
LIBRARIES_AND_DEMO,3.5,126862,10000000
LIBRARIES_AND_DEMO,4.7,48,1000
LIBRARIES_AND_DEMO,4.3,1465,100000
LIBRARIES_AND_DEMO,4.5,929,50000
LIBRARIES_AND_DEMO,4.4,783,100000
LIBRARIES_AND_DEMO,3.4,2907,50000
LIBRARIES_AND_DEMO,4.3,434,100000
LIBRARIES_AND_DEMO,4.191512757553112,54,10000
LIBRARIES_AND_DEMO,4.3,411,50000
LIBRARIES_AND_DEMO,4.6,237,50000
LIBRARIES_AND_DEMO,4.6,2580,100000
LIBRARIES_AND_DEMO,4.191512757553112,363,100000
LIBRARIES_AND_DEMO,4.2,130272,10000000
LIBRARIES_AND_DEMO,4.191512757553112,110,10000
LIBRARIES_AND_DEMO,4.191512757553112,91,100000
LIBRARIES_AND_DEMO,4.6,130,10000
LIBRARIES_AND_DEMO,4.191512757553112,25,10000
LIBRARIES_AND_DEMO,4.191512757553112,20,5000
LIBRARIES_AND_DEMO,4.4,7396,500000
LIBRARIES_AND_DEMO,3.9,58055,5000000
LIBRARIES_AND_DEMO,4.5,1703,100000
LIBRARIES_AND_DEMO,3.8,7750,1000000
LIBRARIES_AND_DEMO,4.3,6,10000
LIBRARIES_AND_DEMO,3.7,12657,1000000
LIBRARIES_AND_DEMO,5.0,26,1000
LIBRARIES_AND_DEMO,3.2,1919,500000
LIBRARIES_AND_DEMO,4.5,60170,1000000
LIBRARIES_AND_DEMO,4.7,831,100000
LIBRARIES_AND_DEMO,4.0,8671,1000000
LIBRARIES_AND_DEMO,4.191512757553112,31,10000
LIBRARIES_AND_DEMO,4.1,20145,1000000
LIBRARIES_AND_DEMO,3.8,912,500000
LIBRARIES_AND_DEMO,4.7,2639,500000
LIBRARIES_AND_DEMO,4.5,399,100000
LIBRARIES_AND_DEMO,4.191512757553112,102,50000
LIBRARIES_AND_DEMO,4.2,3945,500000
LIBRARIES_AND_DEMO,4.191512757553112,2221,500000
LIBRARIES_AND_DEMO,4.1,3781,1000000
LIBRARIES_AND_DEMO,3.1,1267,100000
LIFESTYLE,4.1,18968,5000000
LIFESTYLE,4.1,47497,10000000
LIFESTYLE,4.3,601,100000
LIFESTYLE,4.0,140995,10000000
LIFESTYLE,4.6,51357,5000000
LIFESTYLE,4.4,13565,1000000
LIFESTYLE,4.4,39364,5000000
LIFESTYLE,4.3,7287,1000000
LIFESTYLE,4.6,161143,10000000
LIFESTYLE,3.2,16168,1000000
LIFESTYLE,4.5,100,1000000
LIFESTYLE,4.6,116079,5000000
LIFESTYLE,4.6,815893,10000000
LIFESTYLE,4.3,985,500000
LIFESTYLE,3.0,4260,5000000
LIFESTYLE,4.4,726074,10000000
LIFESTYLE,4.4,3829,1000000
LIFESTYLE,4.3,33572,1000000
LIFESTYLE,3.5,6145,10000000
LIFESTYLE,4.3,34327,5000000
LIFESTYLE,4.5,7457,1000000
LIFESTYLE,3.7,41941,10000000
LIFESTYLE,4.5,82145,50000000
LIFESTYLE,4.2,10944,1000000
LIFESTYLE,4.3,665,500000
